Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
Levitating (feat. DaBaby),Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,88,"dance pop, pop, uk pop",203064,2020-10-01,73,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,463CkQjx2Zk1yXoBuierM9,spotify:track:463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9,203064,4,"BILLBOARD BABY, Dua Lipa make 'em dance when it come on
E'rybody lookin' for a dance floor to run on

If you wanna run away with me, I know a galaxy
And I can take you for a ride
I had a premonition that we fell into a rhythm
Where the music don't stop for life
Glitter in the sky, glitter in my eyes
Shining just the way I like
If you're feeling like you need a little bit of company
You met me at the perfect time

You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way, we're renegading
Yeah, yeah, yeah, yeah, yeah

I got you, moonlight, you're my starlight
I need you all night, come on, dance with me
I'm levitating
You, moonlight, you're my starlight (you're the moonlight)
I need you all night, come on, dance with me
I'm levitating

I'm one of the greatest, ain't no debatin' on it (let's go)
I'm still levitatin', I'm heavily medicated
Ironic, I gave 'em love, and they end up hatin' on me (cold)
She told me she love me, and she'd been waitin'
Been fightin' hard for your love, and I'm runnin' thin on my patience
Needed someone to hug, even took it back to the basics

You see what you got me out here doin'? (Yeah)
Might've threw me off, but can't nobody stop the movement, uh-uh
...
"
MONTERO (Call Me By Your Name),Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,76,lgbtq+ hip hop,137875,2021-03-31,75,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,audio_features,67BtfxlNbhBmCDR2L2l8qd,spotify:track:67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,4,"I caught it bad yesterday
You hit me with a call to your place
Ain't been out in a while anyway
Was hoping I could catch you throwing smiles in my face

Romantic talking? You don't even have to try
You're cute enough to fuck with me tonight
Looking at the table all I see is weed and white
Baby, you living the life, but nigga, you ain't livin' right

Cocaine and drinking with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can

Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me when you want, call me when you need
Call me out by your name, I'll be on the way like

...
"
drivers license,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,88,pop,242013,2021-01-08,28,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,audio_features,7lPN2DXiMsVn7XUKtOW1CS,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,https://api.spotify.com/v1/tracks/7lPN2DXiMsVn7XUKtOW1CS,https://api.spotify.com/v1/audio-analysis/7lPN2DXiMsVn7XUKtOW1CS,242014,4,"I got my driver's license last week
Just like we always talked about
'Cause you were so excited for me
To finally drive up to your house
But today, I drove through the suburbs
Crying 'cause you weren't around

And you're probably with that blonde girl
Who always made me doubt
She's so much older than me
She's everything I'm insecure about
Yeah, today I drove through the suburbs
'Cause how could I ever love someone else?

And I know we weren't perfect
But I've never felt this way for no one
And I just can't imagine how you could be so okay now that I'm gone
...
"
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,88,"art pop, pop",222369,2023-07-13,94,0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,audio_features,6wf7Yu7cxBSPrRlWeSeK0Q,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370,4,"Hm, hm

I used to float, now I just fall down
I used to know, but I'm not sure now
What I was made for

What was I made for?

Taking a drive, I was an ideal
Looked so alive, turns out I'm not real
Just something you paid for

What was I made for? Hm

'Cause I, I
...
"
Woman,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,"dance pop, pop",172626,2021-06-25,86,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4,"Hey, woman
Hey, woman

Woman
Let me be your woman
Woman, woman, woman
I can be your woman
Woman, woman, woman
Let me be your woman
Woman, woman, woman
I can be your woman
Woman, woman, woman

Know what you need
She give tenfold, come here, papa, plant your seed
She can grow it from the womb, a family
Provide loving, overlooked and unappreciated, you see? (Yeah)

You can't reciprocate, I got delicious taste
You need a woman's touch in your place
Just protect her and keep her safe
Baby, worship my hips and waist
So feminine with grace
I touch your soul when you hear me say
""(Boy), let me be your woman""
...
"
Unholy (feat. Kim Petras),Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,83,"pop, uk pop",156943,2022-09-22,84,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,3nqQXoyQOWXiESFLlDF1hG,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4,"Dirty, dirty boy
You know everyone is talking on the scene
I hear them wishpering 'bout the places that you've been
And how you don't know how to keep your business clean

Mummy don't know daddy's getting hot
At the body shop, doing something unholy
He's sat back while she's dropping it, she be popping it
Yeah, she put it down slowly

Oh-ee-oh-ee-oh, he left his kids at
...
"
WAP (feat. Megan Thee Stallion),Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB,78,"pop, rap",187541,2020-08-07,80,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,audio_features,4Oun2ylbjFKMPTiaSbbCih,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,4,"Wh- in this house
There's some wh- in this house
There's some wh- in this house
There's some wh- in this house (hol' up)
I said certified freak, seven days a week
Wet and gushy, make that pull-out game weak, woo (ah)

Yeah, yeah, yeah, yeah
Yeah, you dealin' with some wet and gushy
Bring a bucket and a mop for this wet and gushy
Give me everything you got for this wet and gushy

Beat it up, baby, catch a charge
Extra large and extra hard
Put this cookie right in yo' face
Swipe your nose like a credit card
Hop on top, I want a ride
I do a kegel, I'm kinda wild
Look at my mouth, look at my thighs
This water is wet, come take a dive

Tie me up like I'm surprised
Let's roleplay, I wear a disguise
I want you to park that big Mack truck right in this little garage
Make me dream, make a stream
Out in public, make a scene
I don't cook, I don't clean
But let me tell you, I got this ring (ayy, ayy)

Gobble me, swallow me, drip down the side of me (yeah)
Quick, jump out 'fore you let it get inside of me (yeah)
I tell him where to put it, never tell him where I'm 'bout to be
I run down on him 'fore I have a (ayy) runnin' me
...
"
DÁKITI,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,95,"reggaeton, trap latino, urbano latino",205090,2020-10-30,80,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,audio_features,47EiUVwUp4C9fGccaPuUCS,spotify:track:47EiUVwUp4C9fGccaPuUCS,https://api.spotify.com/v1/tracks/47EiUVwUp4C9fGccaPuUCS,https://api.spotify.com/v1/audio-analysis/47EiUVwUp4C9fGccaPuUCS,205090,4,"Baby, ya yo me enteré, se nota cuando me ve'
Ahí, donde no has llega'o, sabes que yo te llevaré
Y dime, ¿qué quieres beber?, es que tú eres mi bebé
¿Y de nosotros quién va a hablar, si no nos dejamos ver?

Y a vece' e'Dolce, a vece' Bulgari
Cuando te lo quito después de lo' party
Las copa' de vino, las libra' de mari'
Tú estás bien suelta, yo de safari

Tú muevе' el culo fenomenal
Pa yo devorarte como animal
Si no te ha' veni'o, yo te vo'a esperar
En mi cama, y lo vo'a celebrar

Baby, a ti no me opongo
Y siempre te lo pongo
Y si tú me tira', vamo' a nadar en lo hondo

Si e'por mí, te lo pongo
De septiembre hasta agosto
...
"
Seven (feat. Latto),Jung Kook,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,86,k-pop,184400,2023-07-14,88,0.802,0.832,11,-4.107,1,0.0434,0.311,0.0,0.0815,0.89,124.997,audio_features,7x9aauaA9cu6tyfpHnqDLo,spotify:track:7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/tracks/7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/audio-analysis/7x9aauaA9cu6tyfpHnqDLo,185427,4,"Weight of the world on your shoulders
I'll kiss your waist and ease your mind
I must be favored to know ya
I'll take my hands and trace your lines

It's the way that we can ride, it's the way that we can ride (oh-oh, oh-oh)
Think I met you in another life, so break me off another time (oh-oh, oh-oh)
You wrap around me and you give me life
And that's why night after night, I'll be lovin' you right

Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday (seven days a week)
Every hour, every minute, every second
You know night after night, I'll be lovin' you right, seven days a week

You love when I jump right in, all of me, I'm offering
Show you what devotion is, deeper than the ocean is
Wind it back, I'll take it slow, leave you with that afterglow
Show you what devotion is, deeper than the ocean is

It's the way that we can ride, it's the way that we can ride (oh-oh, oh-oh)
...
"
Anti-Hero,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,200690,2022-10-21,92,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4,"I have this thing where I get older, but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift
All of the people I've ghosted stand there in the room

I should not be left to my own devices
They come with prices and vices
I end up in crises
Tale as old as time
I wake up screaming from dreaming
One day I'll watch as you're leaving
'Cause you got tired of my scheming
For the last time

It's me
Hi!
I'm the problem, it's me
At teatime
Everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

Sometimes I feel like everybody is a sexy baby
...
"
death bed (coffee for your head),Powfu,spotify:artist:6bmlMHgSheBauioMgKv2tn,68,"sad lo-fi, sad rap",173333,2020-02-08,83,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4,"Don't stay awake for too long, don't go to bed
I'll make a cup of coffee for your head
It'll get you up and going out of bed

Yeah, I don't wanna fall asleep, I don't wanna pass away
I been thinking of our future, 'cause I'll never see those days
I don't know why this has happened, but I probably deserve it
I tried to do my best, but you know that I'm not perfect

I been praying for forgiveness, you've been praying for my health
When I leave this Earth, hoping you'll find someone else
'Cause, yeah, we still young, there's so much we haven't done
Getting married, start a family, watch your husband with his son

I wish it could be me, but I won't make it out this bed
I hope I go to Heaven, so I see you once again
My life was kinda short, but I got so many blessings
Happy you were mine, it sucks that it's all ending

...
"
Good Days,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,90,"pop, r&b, rap",279204,2020-12-25,83,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,audio_features,3YJJjQPAbDT7mGpX3WtQ9A,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,279204,4,"Good day in my mind, safe to take a step out
Get some air now, let your edge out
Too soon, I spoke, you be heavy in my mind
Can you get the heck out?
I need rest now, got me bummed out
You so, you so, you, baby, baby, babe
I've been on my empty mind shit

I try to keep from losin' the rest of me
I worry that I wasted the best of me on you, baby
You don't care
Said, ""Not tryna be a nuisance, it's just urgent""
Tryna make sense of loose change
Got me a war in my mind
Gotta let go of weight, can't keep what's holdin' me
Choose to watch
While the world break up and fall on me

All the while, I'll await my armored fate with a smile
...
"
Heartbreak Anniversary,Giveon,spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP,76,r&b,198370,2020-03-27,82,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,audio_features,3FAJ6O0NOHQV8Mc5Ri6ENp,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3,"Balloons are deflated
Guess they look lifeless like me
We miss you on your side of the bed, mm-mm
Still got your things here
And they stare at me like souvenir
Don't wanna let you out my head

Just like the day that I met you, the day I thought forever
Said that you love me, but that'll last for never
It's cold outside, like when you walked out my life
Why you walk out my life?

I get like this every time
On these days that feel like you and me
Heartbreak anniversary
...
"
Heat Waves,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,74,"gauze pop, indietronica, modern rock, pov: indie, shiver pop",238805,2020-08-06,19,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,02MWAaffLxlfxAUY7c5dvx,spotify:track:02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/tracks/02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/audio-analysis/02MWAaffLxlfxAUY7c5dvx,238805,4,"(Last night, all I think about is you)
(Don't stop, baby, you can walk)

Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now

Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now

Usually, I put something on TV
So we never think about you and me
But today I see our reflections clearly
In Hollywood, laying on the screen

You just need a better life than this
You need something I can never give
Fake water all across the road
It's gone now, the night has come, but

Sometimes all I think about is you
...
"
Glimpse of Us,Joji,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,78,viral pop,233456,2022-06-10,83,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3,"She'd take the world off my shoulders if it was ever hard to move
She'd turn the rain to a rainbow when I was living in the blue
Why then if she's so perfect, do I still wish that it was you?
Perfect don't mean that it's working, so what can I do? (Ooh)

When you're out of sight in my mind

'Cause sometimes I look in her eyes, and that's where I find a glimpse of us
And I try to fall for her touch, but I'm thinking of the way it was
Said, ""I'm fine"" and said, ""I moved on""
I'm only here passing time in her arms
...
"
Bad Habit,Steve Lacy,spotify:artist:57vWImR43h4CaDao012Ofp,80,afrofuturism,232066,2022-07-15,83,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4,"(I wish I knew you) wanted me
I wish I knew, I wish I knew you wanted me
I wish I knew, I wish I knew you wanted me

What you, ooh, uh, what you do?
Made a move, coulda made a move
If I knew I'd be with you
Is it too late to pursue?

I bite my tongue, it's a bad habit
Kinda mad that I didn't take a stab at it
Thought you were too good for me, my dear
Never gave me time of day, my dear
It's okay, things happen for
Reasons that I think are sure, yeah

I wish I knew, I wish I knew you wanted me
I wish I knew (oh), I wish I knew you wanted me
...
"
Mood (feat. iann dior),24kGoldn,spotify:artist:6fWVd57NKTalqvmjRd2t8Z,69,"cali rap, pop rap",140525,2020-07-24,13,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,audio_features,3tjFYV6RSFtuktYl3ZtYcq,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/tracks/3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/audio-analysis/3tjFYV6RSFtuktYl3ZtYcq,140526,4,"(Oh-oh-oh)
(Yeah, yeah, yeah, yeah, yeah)

Why you always in a mood?
Fuckin' 'round, actin' brand new
I ain't tryna tell you what to do
But try to play it cool
Baby, I ain't playing by your rules
Everything look better with a view

Why you always in a mood?
Fuckin' 'round, actin' brand new
I ain't tryna tell you what to do
But try to play it cool
Baby, I ain't playing by your rules
Everything look better with a view, yeah

I could never get attached
When I start to feel, I unattach
Somehow always end up feeling bad
Baby, I am not your dad
It's not all you want from me
I just want your company

...
"
august,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,261922,2020-07-24,90,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,audio_features,3hUxzQpSfdDqwM3ZTFQY0K,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K,261923,4,"Salt air, and the rust on your door
I never needed anything more
Whispers of ""Are you sure?""
""Never have I ever before""

But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
And I can see us twisted in bedsheets
August sipped away like a bottle of wine
'Cause you were never mine

Your back beneath the sun
Wishin' I could write my name on it
Will you call when you're back at school?
I remember thinkin' I had you

But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
...
"
